# OSC1999A
# full_event_history
# EPOS      3.451  
# (208, 82)+(208, 82)  nncm  0.5020E+04         1
   621      0      1 0.175169E+02 0.159085E+01 
     1       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 0.609543E+01 0.926179E+01 -.379223E-03 0.000000E+00 
     2       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 0.107463E+01 0.359431E+01 -.478562E-03 0.000000E+00 
     3       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.196193E+01 0.759113E+01 -.938598E-03 0.000000E+00 
     4       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 0.170006E+01 0.113017E+02 0.479802E-03 0.000000E+00 
     5       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 0.492707E+01 0.489200E+01 -.160584E-03 0.000000E+00 
     6       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 0.312140E+01 0.118371E+02 -.145780E-02 0.000000E+00 
     7       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.977982E+00 0.853423E+01 0.133648E-02 0.000000E+00 
     8       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.342676E+01 0.477003E+01 0.125010E-02 0.000000E+00 
     9       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.198649E+01 0.152482E+02 0.719228E-03 0.000000E+00 
    10       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.111592E+01 0.832473E+01 0.106572E-02 0.000000E+00 
    11       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.379594E+01 0.397548E+01 -.632199E-03 0.000000E+00 
    12       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.149778E+01 0.109303E+02 -.633489E-03 0.000000E+00 
    13       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 0.406587E+01 0.382785E+01 -.632400E-03 0.000000E+00 
    14       1120      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.938270E+00 0.323618E+01 0.111226E+02 -.960955E-03 0.000000E+00 
    15       1220      0 0.000000E+00 0.000000E+00 0.251000E+04 0.251000E+04 0.939650E+00 -.215797E+00 0.717641E+01 -.217036E-02 0.000000E+00 
